Model,TBS2102B
Firmware Version,v1.32.139

Point Format,Y,
-6.400e+01,-0.02,-0.1
-6.392e+01,-0.02,-0.3
-6.384e+01,0.02,-0.1
-6.376e+01,0.02,-0.1
-6.368e+01,0.02,-0.1
-6.360e+01,0.02,-0.3
-6.352e+01,0.02,-0.1
-6.344e+01,-0.02,-0.3
-6.336e+01,-0.02,-0.1
-6.328e+01,-0.02,-0.1
-6.320e+01,0.02,-0.1
-6.312e+01,0.02,-0.3
-6.304e+01,0.02,-0.1
-6.296e+01,-0.02,-0.1
-6.288e+01,0.02,-0.1
-6.280e+01,0.02,-0.1
-6.272e+01,0.02,-0.1
-6.264e+01,-0.02,-0.1
-6.256e+01,0.02,-0.3
-6.248e+01,0.02,-0.1
-6.240e+01,-0.02,-0.1
-6.232e+01,-0.02,-0.1
-6.224e+01,-0.02,-0.1
-6.216e+01,0.02,-0.1
-6.208e+01,-0.02,-0.1
-6.200e+01,-0.02,-0.1
-6.192e+01,0.02,-0.1
-6.184e+01,0.02,-0.3
-6.176e+01,0.02,-0.1
-6.168e+01,-0.02,-0.1
-6.160e+01,0.02,-0.1
-6.152e+01,0.02,-0.1
-6.144e+01,0.02,-0.1
-6.136e+01,0.02,-0.1
-6.128e+01,0.02,-0.1
-6.120e+01,0.02,-0.1
-6.112e+01,0.02,-0.1
-6.104e+01,0.02,-0.1
-6.096e+01,0.02,0.1
-6.088e+01,0.02,-0.1
-6.080e+01,0.02,-0.1
-6.072e+01,0.02,-0.1
-6.064e+01,0.02,-0.1
-6.056e+01,0.02,-0.1
-6.048e+01,0.02,-0.1
-6.040e+01,0.02,-0.1
-6.032e+01,-0.02,-0.1
-6.024e+01,-0.02,-0.1
-6.016e+01,0.02,-0.1
-6.008e+01,-0.02,-0.3
-6.000e+01,0.02,-0.1
-5.992e+01,0.02,-0.1
-5.984e+01,0.02,-0.1
-5.976e+01,0.02,-0.1
-5.968e+01,0.02,-0.1
-5.960e+01,0.02,-0.1
-5.952e+01,-0.02,-0.1
-5.944e+01,0.02,-0.1
-5.936e+01,-0.02,-0.3
-5.928e+01,0.02,-0.1
-5.920e+01,-0.02,-0.1
-5.912e+01,-0.02,-0.3
-5.904e+01,0.02,-0.1
-5.896e+01,-0.02,-0.1
-5.888e+01,0.02,-0.1
-5.880e+01,0.02,-0.1
-5.872e+01,0.02,-0.1
-5.864e+01,0.02,-0.1
-5.856e+01,-0.02,-0.1
-5.848e+01,-0.02,-0.1
-5.840e+01,0.02,-0.1
-5.832e+01,0.02,-0.3
-5.824e+01,0.02,-0.3
-5.816e+01,0.02,-0.1
-5.808e+01,0.02,-0.1
-5.800e+01,0.02,-0.1
-5.792e+01,0.02,-0.1
-5.784e+01,0.02,-0.1
-5.776e+01,0.02,-0.1
-5.768e+01,-0.02,-0.1
-5.760e+01,0.02,-0.1
-5.752e+01,-0.02,-0.1
-5.744e+01,-0.02,-0.1
-5.736e+01,0.02,-0.1
-5.728e+01,0.02,-0.1
-5.720e+01,0.02,-0.1
-5.712e+01,0.02,-0.1
-5.704e+01,0.02,-0.1
-5.696e+01,0.02,-0.1
-5.688e+01,0.02,-0.1
-5.680e+01,-0.02,-0.1
-5.672e+01,0.02,-0.1
-5.664e+01,0.02,-0.1
-5.656e+01,-0.02,-0.1
-5.648e+01,-0.02,-0.1
-5.640e+01,0.02,-0.1
-5.632e+01,0.02,-0.1
-5.624e+01,0.02,-0.1
-5.616e+01,0.02,-0.1
-5.608e+01,-0.02,-0.1
-5.600e+01,-0.02,-0.1
-5.592e+01,-0.02,-0.1
-5.584e+01,0.02,-0.1
-5.576e+01,0.02,-0.1
-5.568e+01,-0.02,-0.1
-5.560e+01,0.02,-0.3
-5.552e+01,-0.02,-0.1
-5.544e+01,-0.02,-0.1
-5.536e+01,0.02,-0.1
-5.528e+01,-0.02,-0.1
-5.520e+01,-0.02,-0.3
-5.512e+01,0.02,-0.1
-5.504e+01,-0.02,-0.1
-5.496e+01,0.02,-0.1
-5.488e+01,0.02,-0.1
-5.480e+01,0.02,-0.1
-5.472e+01,0.02,-0.1
-5.464e+01,0.02,-0.1
-5.456e+01,0.02,-0.1
-5.448e+01,-0.02,-0.1
-5.440e+01,0.02,-0.1
-5.432e+01,-0.02,-0.1
-5.424e+01,0.02,-0.1
-5.416e+01,0.02,-0.1
-5.408e+01,0.02,-0.1
-5.400e+01,0.02,-0.1
-5.392e+01,0.02,-0.1
-5.384e+01,0.02,-0.1
-5.376e+01,0.02,-0.1
-5.368e+01,-0.02,-0.1
-5.360e+01,0.02,-0.1
-5.352e+01,0.02,-0.1
-5.344e+01,-0.02,-0.1
-5.336e+01,0.02,-0.3
-5.328e+01,0.02,-0.1
-5.320e+01,-0.02,-0.3
-5.312e+01,0.02,-0.3
-5.304e+01,0.02,-0.1
-5.296e+01,0.02,-0.1
-5.288e+01,-0.02,-0.1
-5.280e+01,-0.02,-0.1
-5.272e+01,-0.02,-0.1
-5.264e+01,0.02,-0.1
-5.256e+01,0.02,-0.1
-5.248e+01,0.02,-0.1
-5.240e+01,0.02,-0.1
-5.232e+01,0.02,-0.1
-5.224e+01,-0.02,-0.1
-5.216e+01,0.02,-0.3
-5.208e+01,0.02,-0.1
-5.200e+01,0.02,-0.1
-5.192e+01,-0.02,-0.3
-5.184e+01,0.02,-0.1
-5.176e+01,-0.02,-0.1
-5.168e+01,-0.02,-0.1
-5.160e+01,0.02,-0.1
-5.152e+01,0.02,-0.1
-5.144e+01,0.02,-0.1
-5.136e+01,0.02,-0.1
-5.128e+01,0.02,-0.1
-5.120e+01,0.02,-0.1
-5.112e+01,0.02,0.1
-5.104e+01,0.02,-0.1
-5.096e+01,0.02,-0.1
-5.088e+01,-0.02,-0.1
-5.080e+01,0.02,-0.1
-5.072e+01,0.02,-0.1
-5.064e+01,-0.02,-0.1
-5.056e+01,0.02,-0.1
-5.048e+01,0.02,-0.1
-5.040e+01,0.02,-0.1
-5.032e+01,0.02,-0.1
-5.024e+01,0.02,-0.1
-5.016e+01,-0.02,-0.1
-5.008e+01,0.02,-0.3
-5.000e+01,0.02,-0.1
-4.992e+01,0.02,-0.1
-4.984e+01,0.02,-0.1
-4.976e+01,0.02,-0.1
-4.968e+01,0.02,-0.1
-4.960e+01,0.02,-0.1
-4.952e+01,-0.02,-0.1
-4.944e+01,0.02,-0.1
-4.936e+01,-0.02,-0.1
-4.928e+01,-0.02,-0.1
-4.920e+01,-0.02,-0.1
-4.912e+01,-0.02,-0.1
-4.904e+01,0.02,-0.1
-4.896e+01,-0.02,-0.1
-4.888e+01,-0.02,-0.3
-4.880e+01,0.02,-0.1
-4.872e+01,0.02,-0.1
-4.864e+01,0.02,-0.1
-4.856e+01,0.02,-0.1
-4.848e+01,-0.02,-0.1
-4.840e+01,0.02,-0.1
-4.832e+01,-0.02,-0.3
-4.824e+01,-0.02,-0.1
-4.816e+01,-0.02,-0.1
-4.808e+01,-0.02,-0.1
-4.800e+01,0.02,-0.1
-4.792e+01,-0.02,-0.1
-4.784e+01,-0.02,-0.1
-4.776e+01,0.02,-0.1
-4.768e+01,0.02,-0.1
-4.760e+01,0.02,-0.1
-4.752e+01,-0.02,-0.1
-4.744e+01,-0.02,-0.3
-4.736e+01,-0.02,-0.1
-4.728e+01,-0.02,-0.1
-4.720e+01,0.02,-0.1
-4.712e+01,0.02,-0.1
-4.704e+01,0.02,-0.1
-4.696e+01,0.02,-0.1
-4.688e+01,0.02,-0.1
-4.680e+01,0.02,-0.1
-4.672e+01,0.02,-0.1
-4.664e+01,-0.02,-0.1
-4.656e+01,0.02,-0.1
-4.648e+01,0.02,-0.1
-4.640e+01,0.02,-0.3
-4.632e+01,0.02,-0.1
-4.624e+01,0.02,-0.1
-4.616e+01,0.02,-0.1
-4.608e+01,0.02,-0.1
-4.600e+01,-0.02,-0.1
-4.592e+01,0.02,-0.1
-4.584e+01,-0.02,-0.1
-4.576e+01,-0.02,-0.1
-4.568e+01,0.02,-0.1
-4.560e+01,-0.02,-0.1
-4.552e+01,0.02,-0.1
-4.544e+01,0.02,-0.1
-4.536e+01,-0.02,-0.1
-4.528e+01,0.02,-0.1
-4.520e+01,0.02,-0.1
-4.512e+01,0.02,-0.1
-4.504e+01,0.02,-0.1
-4.496e+01,-0.02,-0.1
-4.488e+01,0.02,-0.3
-4.480e+01,0.02,-0.1
-4.472e+01,-0.02,-0.1
-4.464e+01,-0.02,-0.1
-4.456e+01,-0.02,-0.1
-4.448e+01,0.02,-0.3
-4.440e+01,0.02,-0.1
-4.432e+01,0.02,-0.1
-4.424e+01,-0.02,-0.1
-4.416e+01,0.02,-0.1
-4.408e+01,-0.02,-0.1
-4.400e+01,0.02,-0.1
-4.392e+01,-0.02,-0.1
-4.384e+01,-0.02,-0.1
-4.376e+01,0.02,-0.3
-4.368e+01,-0.02,-0.1
-4.360e+01,0.02,-0.1
-4.352e+01,0.02,-0.3
-4.344e+01,0.02,-0.3
-4.336e+01,-0.02,-0.1
-4.328e+01,-0.02,-0.1
-4.320e+01,-0.02,-0.3
-4.312e+01,-0.02,-0.1
-4.304e+01,0.02,-0.3
-4.296e+01,-0.02,-0.1
-4.288e+01,-0.02,-0.1
-4.280e+01,0.02,-0.1
-4.272e+01,0.02,-0.1
-4.264e+01,0.02,-0.1
-4.256e+01,-0.02,-0.1
-4.248e+01,0.02,-0.1
-4.240e+01,0.02,-0.1
-4.232e+01,0.02,-0.1
-4.224e+01,0.02,-0.1
-4.216e+01,-0.02,-0.1
-4.208e+01,-0.02,-0.1
-4.200e+01,0.02,-0.1
-4.192e+01,0.02,-0.1
-4.184e+01,0.02,-0.1
-4.176e+01,0.02,-0.3
-4.168e+01,0.02,-0.1
-4.160e+01,0.02,-0.1
-4.152e+01,0.02,-0.1
-4.144e+01,0.02,-0.1
-4.136e+01,-0.02,-0.3
-4.128e+01,-0.02,-0.1
-4.120e+01,0.02,-0.1
-4.112e+01,0.02,-0.1
-4.104e+01,0.02,-0.1
-4.096e+01,0.02,-0.1
-4.088e+01,-0.02,-0.1
-4.080e+01,-0.02,-0.1
-4.072e+01,0.02,-0.1
-4.064e+01,0.02,0.1
-4.056e+01,0.02,-0.1
-4.048e+01,0.02,-0.1
-4.040e+01,-0.02,-0.1
-4.032e+01,0.02,-0.1
-4.024e+01,0.02,-0.1
-4.016e+01,0.02,-0.1
-4.008e+01,0.02,-0.1
-4.000e+01,-0.02,-0.1
-3.992e+01,-0.02,-0.1
-3.984e+01,0.02,-0.1
-3.976e+01,-0.02,-0.1
-3.968e+01,0.02,-0.1
-3.960e+01,-0.02,-0.1
-3.952e+01,-0.02,-0.1
-3.944e+01,0.02,-0.1
-3.936e+01,0.02,-0.3
-3.928e+01,-0.02,-0.1
-3.920e+01,0.02,-0.3
-3.912e+01,0.02,-0.1
-3.904e+01,-0.02,-0.1
-3.896e+01,0.02,-0.1
-3.888e+01,0.02,-0.1
-3.880e+01,-0.02,-0.1
-3.872e+01,-0.02,-0.1
-3.864e+01,0.02,-0.1
-3.856e+01,0.02,-0.1
-3.848e+01,0.02,-0.1
-3.840e+01,0.02,-0.1
-3.832e+01,0.02,-0.1
-3.824e+01,-0.02,-0.1
-3.816e+01,-0.02,-0.1
-3.808e+01,0.02,-0.1
-3.800e+01,-0.02,-0.1
-3.792e+01,0.02,-0.1
-3.784e+01,0.78,-0.1
-3.776e+01,-1.3,-0.1
-3.768e+01,-0.62,0.1
-3.760e+01,0.26,-0.1
-3.752e+01,-0.66,-0.1
-3.744e+01,0.58,-0.1
-3.736e+01,-0.42,-0.1
-3.728e+01,0.22,0.1
-3.720e+01,0.02,-0.1
-3.712e+01,-0.18,0.1
-3.704e+01,0.26,0.1
-3.696e+01,-0.22,0.1
-3.688e+01,0.14,0.1
-3.680e+01,0.1,0.1
-3.672e+01,0.14,0.1
-3.664e+01,-0.18,0.1
-3.656e+01,0.02,0.1
-3.648e+01,0.14,0.1
-3.640e+01,-0.22,0.1
-3.632e+01,0.18,0.1
-3.624e+01,-0.14,0.1
-3.616e+01,0.1,0.3
-3.608e+01,-0.06,0.3
-3.600e+01,0.02,0.3
-3.592e+01,0.02,0.1
-3.584e+01,-0.02,0.3
-3.576e+01,0.06,0.3
-3.568e+01,0.02,0.3
-3.560e+01,-0.02,0.3
-3.552e+01,0.18,0.3
-3.544e+01,-0.06,0.3
-3.536e+01,0.02,0.5
-3.528e+01,-0.02,0.3
-3.520e+01,0.02,0.3
-3.512e+01,0.02,0.5
-3.504e+01,-0.02,0.5
-3.496e+01,0.06,0.3
-3.488e+01,-0.06,0.5
-3.480e+01,0.06,0.5
-3.472e+01,-0.02,0.5
-3.464e+01,0.06,0.5
-3.456e+01,-0.02,0.5
-3.448e+01,0.02,0.5
-3.440e+01,0.02,0.5
-3.432e+01,-0.02,0.5
-3.424e+01,0.02,0.5
-3.416e+01,0.02,0.5
-3.408e+01,0.02,0.5
-3.400e+01,0.02,0.5
-3.392e+01,0.02,0.7
-3.384e+01,0.02,0.7
-3.376e+01,-0.02,0.7
-3.368e+01,0.02,0.7
-3.360e+01,0.02,0.7
-3.352e+01,0.02,0.7
-3.344e+01,0.02,0.7
-3.336e+01,0.02,0.9
-3.328e+01,-0.02,0.7
-3.320e+01,0.02,0.9
-3.312e+01,0.02,0.7
-3.304e+01,-0.02,0.7
-3.296e+01,0.02,0.9
-3.288e+01,0.02,0.9
-3.280e+01,-0.02,0.9
-3.272e+01,0.02,0.9
-3.264e+01,0.02,0.9
-3.256e+01,0.02,0.9
-3.248e+01,0.02,1.1
-3.240e+01,0.02,0.9
-3.232e+01,0.02,0.9
-3.224e+01,0.02,1.1
-3.216e+01,0.02,0.9
-3.208e+01,0.02,1.1
-3.200e+01,0.02,0.9
-3.192e+01,0.02,1.1
-3.184e+01,-0.02,1.1
-3.176e+01,0.02,1.1
-3.168e+01,0.02,1.1
-3.160e+01,0.02,1.1
-3.152e+01,0.02,1.1
-3.144e+01,0.02,1.1
-3.136e+01,0.02,1.1
-3.128e+01,0.02,1.1
-3.120e+01,0.02,1.1
-3.112e+01,0.02,1.3
-3.104e+01,0.02,1.3
-3.096e+01,-0.02,1.1
-3.088e+01,0.02,1.3
-3.080e+01,-0.02,1.1
-3.072e+01,0.02,1.3
-3.064e+01,0.02,1.3
-3.056e+01,0.02,1.3
-3.048e+01,-0.06,1.3
-3.040e+01,0.02,1.3
-3.032e+01,0.06,1.3
-3.024e+01,0.02,1.3
-3.016e+01,0.06,1.3
-3.008e+01,0.1,1.5
-3.000e+01,0.06,1.5
-2.992e+01,-0.02,1.3
-2.984e+01,-0.02,1.5
-2.976e+01,0.02,1.3
-2.968e+01,0.02,1.5
-2.960e+01,-0.02,1.5
-2.952e+01,-0.02,1.5
-2.944e+01,-0.02,1.5
-2.936e+01,-0.02,1.5
-2.928e+01,-0.02,1.5
-2.920e+01,-0.02,1.5
-2.912e+01,-0.02,1.5
-2.904e+01,-0.02,1.5
-2.896e+01,0.06,1.5
-2.888e+01,0.1,1.7
-2.880e+01,0.02,1.5
-2.872e+01,0.06,1.5
-2.864e+01,-0.02,1.5
-2.856e+01,-0.02,1.7
-2.848e+01,0.02,1.7
-2.840e+01,0.06,1.7
-2.832e+01,0.06,1.7
-2.824e+01,-0.06,1.9
-2.816e+01,-0.1,1.7
-2.808e+01,-0.02,1.7
-2.800e+01,0.02,1.7
-2.792e+01,0.02,1.7
-2.784e+01,0.02,1.7
-2.776e+01,-0.02,1.9
-2.768e+01,0.02,1.9
-2.760e+01,0.06,1.7
-2.752e+01,-0.02,1.9
-2.744e+01,-0.02,1.9
-2.736e+01,0.06,1.9
-2.728e+01,-0.02,1.9
-2.720e+01,-0.1,1.9
-2.712e+01,0.02,1.9
-2.704e+01,0.06,1.9
-2.696e+01,-0.02,1.9
-2.688e+01,0.1,1.9
-2.680e+01,0.1,1.9
-2.672e+01,-0.02,1.9
-2.664e+01,0.1,2.1
-2.656e+01,0.42,1.9
-2.648e+01,-0.02,2.1
-2.640e+01,-0.02,2.1
-2.632e+01,0.02,2.1
-2.624e+01,-0.18,2.1
-2.616e+01,-0.02,2.1
-2.608e+01,0.06,2.1
-2.600e+01,-0.02,2.1
-2.592e+01,-0.06,2.1
-2.584e+01,0.14,2.1
-2.576e+01,-0.06,2.1
-2.568e+01,-0.18,2.1
-2.560e+01,0.14,2.3
-2.552e+01,0.06,2.3
-2.544e+01,-0.14,2.3
-2.536e+01,0.06,2.3
-2.528e+01,0.1,2.3
-2.520e+01,-0.06,2.3
-2.512e+01,0.18,2.5
-2.504e+01,0.14,2.3
-2.496e+01,-0.18,2.3
-2.488e+01,-0.14,2.3
-2.480e+01,0.02,2.5
-2.472e+01,0.14,2.3
-2.464e+01,0.14,2.5
-2.456e+01,0.06,2.5
-2.448e+01,-0.02,2.5
-2.440e+01,0.1,2.5
-2.432e+01,0.02,2.5
-2.424e+01,-0.22,2.5
-2.416e+01,0.1,2.5
-2.408e+01,0.26,2.5
-2.400e+01,-0.1,2.5
-2.392e+01,-0.06,2.5
-2.384e+01,0.06,2.5
-2.376e+01,0.06,2.5
-2.368e+01,-0.1,2.7
-2.360e+01,0.1,2.5
-2.352e+01,0.14,2.7
-2.344e+01,-0.18,2.7
-2.336e+01,0.02,2.9
-2.328e+01,0.3,2.7
-2.320e+01,-0.06,2.7
-2.312e+01,-0.06,2.7
-2.304e+01,0.22,2.7
-2.296e+01,0.02,2.9
-2.288e+01,0.02,2.7
-2.280e+01,0.02,2.7
-2.272e+01,0.02,2.9
-2.264e+01,0.02,2.9
-2.256e+01,0.02,2.9
-2.248e+01,0.02,2.9
-2.240e+01,-0.02,2.9
-2.232e+01,-0.02,2.9
-2.224e+01,0.02,2.9
-2.216e+01,-0.02,2.9
-2.208e+01,-0.02,3.1
-2.200e+01,0.02,2.9
-2.192e+01,-0.02,2.9
-2.184e+01,0.02,3.1
-2.176e+01,0.02,2.9
-2.168e+01,0.02,2.9
-2.160e+01,0.02,2.9
-2.152e+01,0.02,3.1
-2.144e+01,0.02,3.1
-2.136e+01,-0.02,3.1
-2.128e+01,-0.02,3.1
-2.120e+01,0.02,3.1
-2.112e+01,-0.02,3.1
-2.104e+01,0.02,3.1
-2.096e+01,0.02,3.1
-2.088e+01,0.02,3.1
-2.080e+01,-0.02,3.3
-2.072e+01,0.02,3.1
-2.064e+01,0.02,3.3
-2.056e+01,0.02,3.3
-2.048e+01,0.02,3.3
-2.040e+01,0.02,3.3
-2.032e+01,0.02,3.3
-2.024e+01,0.02,3.1
-2.016e+01,-0.02,3.5
-2.008e+01,-0.02,3.3
-2.000e+01,0.02,3.3
-1.992e+01,0.02,3.3
-1.984e+01,0.02,3.3
-1.976e+01,0.02,3.3
-1.968e+01,0.02,3.3
-1.960e+01,-0.02,3.3
-1.952e+01,0.02,3.5
-1.944e+01,0.02,3.5
-1.936e+01,0.02,3.5
-1.928e+01,0.02,3.5
-1.920e+01,0.02,3.3
-1.912e+01,-0.02,3.7
-1.904e+01,0.02,3.5
-1.896e+01,0.02,3.5
-1.888e+01,0.02,3.5
-1.880e+01,-0.02,3.5
-1.872e+01,-0.02,3.5
-1.864e+01,-0.02,3.7
-1.856e+01,-0.02,3.5
-1.848e+01,-0.02,3.7
-1.840e+01,-0.02,3.5
-1.832e+01,-0.02,3.5
-1.824e+01,0.02,3.7
-1.816e+01,-0.02,3.7
-1.808e+01,-0.02,3.7
-1.800e+01,0.02,3.9
-1.792e+01,0.02,3.7
-1.784e+01,0.02,3.7
-1.776e+01,-0.02,3.7
-1.768e+01,0.02,3.7
-1.760e+01,-0.02,3.7
-1.752e+01,0.02,3.9
-1.744e+01,0.02,3.7
-1.736e+01,0.02,3.7
-1.728e+01,0.02,3.7
-1.720e+01,-0.06,3.7
-1.712e+01,-0.06,3.9
-1.704e+01,0.02,3.9
-1.696e+01,0.06,3.9
-1.688e+01,0.02,3.9
-1.680e+01,0.02,3.9
-1.672e+01,0.02,3.9
-1.664e+01,-0.02,3.9
-1.656e+01,0.02,3.9
-1.648e+01,0.02,3.9
-1.640e+01,0.02,3.9
-1.632e+01,0.02,4.1
-1.624e+01,-0.02,4.1
-1.616e+01,0.02,4.1
-1.608e+01,-0.02,4.1
-1.600e+01,-0.02,4.1
-1.592e+01,-0.02,4.1
-1.584e+01,0.02,4.1
-1.576e+01,0.02,4.1
-1.568e+01,-0.02,4.1
-1.560e+01,-0.02,4.1
-1.552e+01,0.02,4.1
-1.544e+01,0.02,4.1
-1.536e+01,-0.02,4.1
-1.528e+01,0.02,4.1
