Model,TBS2102B
Firmware Version,v1.32.139

Point Format,Y,
-6.264e+01,-0.04,7.9
-6.256e+01,0,7.9
-6.248e+01,0,8.1
-6.240e+01,0.04,8.1
-6.232e+01,0.04,8.1
-6.224e+01,0,8.1
-6.216e+01,0.04,8.1
-6.208e+01,0.04,7.9
-6.200e+01,-0.08,8.1
-6.192e+01,-0.12,8.1
-6.184e+01,-0.12,8.1
-6.176e+01,-0.2,8.1
-6.168e+01,-0.16,8.1
-6.160e+01,0.04,8.1
-6.152e+01,0.12,8.1
-6.144e+01,0.08,8.1
-6.136e+01,0.24,8.1
-6.128e+01,0.4,8.3
-6.120e+01,0.2,8.1
-6.112e+01,0.16,8.1
-6.104e+01,0.12,8.3
-6.096e+01,0.12,8.1
-6.088e+01,0.04,8.1
-6.080e+01,-0.04,8.1
-6.072e+01,-0.16,8.1
-6.064e+01,-0.36,8.3
-6.056e+01,-0.44,8.3
-6.048e+01,-0.36,8.3
-6.040e+01,-0.4,8.1
-6.032e+01,-0.4,8.1
-6.024e+01,-0.32,8.1
-6.016e+01,-0.24,8.1
-6.008e+01,-0.24,8.1
-6.000e+01,-0.16,8.1
-5.992e+01,-0.04,8.1
-5.984e+01,0,8.1
-5.976e+01,0.08,8.3
-5.968e+01,0.16,8.3
-5.960e+01,0.16,8.3
-5.952e+01,0.2,8.3
-5.944e+01,0.32,8.3
-5.936e+01,0.32,8.3
-5.928e+01,0.28,8.3
-5.920e+01,0.24,8.3
-5.912e+01,0.28,8.3
-5.904e+01,0.24,8.3
-5.896e+01,0.24,8.3
-5.888e+01,0.24,8.3
-5.880e+01,0.12,8.3
-5.872e+01,0.04,8.3
-5.864e+01,0,8.5
-5.856e+01,-0.04,8.3
-5.848e+01,-0.12,8.3
-5.840e+01,-0.08,8.3
-5.832e+01,0.04,8.3
-5.824e+01,0.12,8.3
-5.816e+01,0.12,8.3
-5.808e+01,0.16,8.3
-5.800e+01,0.2,8.3
-5.792e+01,0.16,8.5
-5.784e+01,0.16,8.5
-5.776e+01,0.16,8.5
-5.768e+01,0.12,8.3
-5.760e+01,0.04,8.5
-5.752e+01,0,8.5
-5.744e+01,-0.04,8.3
-5.736e+01,-0.12,8.5
-5.728e+01,-0.12,8.3
-5.720e+01,-0.12,8.5
-5.712e+01,-0.12,8.5
-5.704e+01,-0.08,8.5
-5.696e+01,0.04,8.5
-5.688e+01,0.04,8.5
-5.680e+01,0.16,8.5
-5.672e+01,0.28,8.5
-5.664e+01,0.36,8.5
-5.656e+01,0.36,8.5
-5.648e+01,0.4,8.5
-5.640e+01,0.4,8.5
-5.632e+01,0.36,8.5
-5.624e+01,0.32,8.5
-5.616e+01,0.28,8.5
-5.608e+01,0.28,8.5
-5.600e+01,0.32,8.5
-5.592e+01,0.36,8.5
-5.584e+01,0.32,8.5
-5.576e+01,0.24,8.5
-5.568e+01,0.16,8.5
-5.560e+01,0.16,8.5
-5.552e+01,0.12,8.7
-5.544e+01,0.12,8.5
-5.536e+01,0.12,8.5
-5.528e+01,0.08,8.5
-5.520e+01,0.04,8.5
-5.512e+01,0.04,8.5
-5.504e+01,0.04,8.5
-5.496e+01,0.04,8.5
-5.488e+01,0,8.7
-5.480e+01,0,8.7
-5.472e+01,0.04,8.7
-5.464e+01,0,8.7
-5.456e+01,0.04,8.7
-5.448e+01,0.08,8.7
-5.440e+01,0.08,8.7
-5.432e+01,0.04,8.7
-5.424e+01,0.04,8.7
-5.416e+01,0,8.7
-5.408e+01,0,8.7
-5.400e+01,0.04,8.7
-5.392e+01,0.08,8.7
-5.384e+01,0.04,8.7
-5.376e+01,0.04,8.7
-5.368e+01,0.04,8.9
-5.360e+01,0,8.7
-5.352e+01,0,8.7
-5.344e+01,0.04,8.7
-5.336e+01,0.04,8.7
-5.328e+01,0,8.9
-5.320e+01,0.08,8.7
-5.312e+01,0.24,8.7
-5.304e+01,0.04,8.7
-5.296e+01,-0.12,8.7
-5.288e+01,0.08,8.7
-5.280e+01,0,8.7
-5.272e+01,-0.08,8.7
-5.264e+01,0.12,8.9
-5.256e+01,0.12,8.9
-5.248e+01,0.04,8.9
-5.240e+01,0.16,8.9
-5.232e+01,0.08,8.9
-5.224e+01,-0.08,8.9
-5.216e+01,-0.12,8.7
-5.208e+01,0,8.9
-5.200e+01,-0.04,8.9
-5.192e+01,-0.08,8.9
-5.184e+01,0.12,8.9
-5.176e+01,0.04,8.9
-5.168e+01,0,8.9
-5.160e+01,0.12,8.9
-5.152e+01,0.08,8.9
-5.144e+01,-0.04,8.9
-5.136e+01,0,8.9
-5.128e+01,0.04,8.9
-5.120e+01,0.08,8.9
-5.112e+01,0.04,8.9
-5.104e+01,0.08,8.9
-5.096e+01,0.08,8.9
-5.088e+01,0,8.9
-5.080e+01,-0.08,8.9
-5.072e+01,0,8.9
-5.064e+01,0,8.9
-5.056e+01,-0.04,8.9
-5.048e+01,0,8.9
-5.040e+01,0,8.9
-5.032e+01,0,8.9
-5.024e+01,0.08,8.9
-5.016e+01,0.08,8.9
-5.008e+01,0.08,8.9
-5.000e+01,0.08,9.1
-4.992e+01,0.08,9.1
-4.984e+01,0.12,9.1
-4.976e+01,0.08,8.9
-4.968e+01,0.04,8.9
-4.960e+01,0,9.1
-4.952e+01,0.04,8.9
-4.944e+01,0.04,8.9
-4.936e+01,0.04,9.1
-4.928e+01,0,9.1
-4.920e+01,0,9.1
-4.912e+01,0,9.1
-4.904e+01,0.04,9.1
-4.896e+01,0.04,9.1
-4.888e+01,0.04,9.1
-4.880e+01,0.04,9.1
-4.872e+01,0,9.1
-4.864e+01,0.04,9.1
-4.856e+01,0.04,9.3
-4.848e+01,0.04,9.3
-4.840e+01,0.04,9.1
-4.832e+01,0,9.1
-4.824e+01,0,9.1
-4.816e+01,0,9.3
-4.808e+01,0,9.1
-4.800e+01,0.04,9.1
-4.792e+01,0.04,9.1
-4.784e+01,0,9.3
-4.776e+01,0,9.1
-4.768e+01,-0.04,9.3
-4.760e+01,0,9.3
-4.752e+01,0,9.1
-4.744e+01,0.04,9.3
-4.736e+01,0.04,9.3
-4.728e+01,0.04,9.1
-4.720e+01,0,9.3
-4.712e+01,0.04,9.1
-4.704e+01,0.04,9.3
-4.696e+01,0.04,9.3
-4.688e+01,0,9.3
-4.680e+01,-0.08,9.3
-4.672e+01,-0.12,9.3
-4.664e+01,0,9.3
-4.656e+01,0.04,9.3
-4.648e+01,0.04,9.3
-4.640e+01,0.04,9.3
-4.632e+01,0.08,9.3
-4.624e+01,0.04,9.3
-4.616e+01,0.12,9.3
-4.608e+01,0.2,9.3
-4.600e+01,0.2,9.3
-4.592e+01,0.08,9.3
-4.584e+01,0,9.3
-4.576e+01,-0.04,9.3
-4.568e+01,-0.08,9.3
-4.560e+01,0,9.3
-4.552e+01,-0.04,9.3
-4.544e+01,-0.16,9.3
-4.536e+01,0,9.3
-4.528e+01,0.08,9.3
-4.520e+01,0.04,9.3
-4.512e+01,-5.08,9.3
-4.504e+01,-5.08,8.9
-4.496e+01,-5.08,8.7
-4.488e+01,-5.08,8.1
-4.480e+01,-5.08,7.9
-4.472e+01,-5.08,7.5
-4.464e+01,-5.08,7.1
-4.456e+01,-5.08,6.7
-4.448e+01,-5.08,6.5
-4.440e+01,-5.08,6.1
-4.432e+01,-5.08,5.7
-4.424e+01,-5.08,5.5
-4.416e+01,-5.08,5.1
-4.408e+01,-5.08,4.7
-4.400e+01,-5.08,4.5
-4.392e+01,-5.08,4.1
-4.384e+01,-5.08,3.7
-4.376e+01,-5.08,3.3
-4.368e+01,-5.08,3.1
-4.360e+01,-5.08,2.5
-4.352e+01,-5.08,2.3
-4.344e+01,-5.08,1.9
-4.336e+01,-5.08,1.5
-4.328e+01,-5.08,1.3
-4.320e+01,-5.08,0.7
-4.312e+01,-5.08,0.5
-4.304e+01,-5.08,0.3
-4.296e+01,-5.08,-0.1
-4.288e+01,-5.08,-0.5
-4.280e+01,0.52,-0.5
-4.272e+01,0.52,-0.7
-4.264e+01,0.56,-0.5
-4.256e+01,0.52,-0.5
-4.248e+01,0.52,-0.5
-4.240e+01,0.52,-0.5
-4.232e+01,0.56,-0.5
-4.224e+01,0.56,-0.5
-4.216e+01,0.52,-0.5
-4.208e+01,0.52,-0.5
-4.200e+01,0.52,-0.5
-4.192e+01,0.48,-0.5
-4.184e+01,0.52,-0.5
-4.176e+01,0.56,-0.5
-4.168e+01,0.56,-0.5
-4.160e+01,0.52,-0.5
-4.152e+01,0.48,-0.3
-4.144e+01,0.44,-0.5
-4.136e+01,0.4,-0.5
-4.128e+01,0.36,-0.5
-4.120e+01,0.32,-0.5
-4.112e+01,0.28,-0.5
-4.104e+01,0.28,-0.5
-4.096e+01,0.4,-0.5
-4.088e+01,0.52,-0.5
-4.080e+01,0.56,-0.5
-4.072e+01,0.68,-0.3
-4.064e+01,0.8,-0.5
-4.056e+01,0.92,-0.3
-4.048e+01,1.08,-0.5
-4.040e+01,1.24,-0.5
-4.032e+01,1.28,-0.5
-4.024e+01,1.4,-0.5
-4.016e+01,1.44,-0.5
-4.008e+01,1.56,-0.3
-4.000e+01,1.68,-0.5
-3.992e+01,1.72,-0.5
-3.984e+01,1.76,-0.5
-3.976e+01,1.8,-0.5
-3.968e+01,1.84,-0.5
-3.960e+01,1.92,-0.3
-3.952e+01,1.92,-0.3
-3.944e+01,1.96,-0.3
-3.936e+01,1.96,-0.5
-3.928e+01,1.96,-0.5
-3.920e+01,1.96,-0.3
-3.912e+01,1.96,-0.5
-3.904e+01,1.92,-0.5
-3.896e+01,1.88,-0.3
-3.888e+01,1.76,-0.3
-3.880e+01,1.6,-0.3
-3.872e+01,1.4,-0.1
-3.864e+01,1.12,-0.3
-3.856e+01,0.88,-0.3
-3.848e+01,0.6,-0.3
-3.840e+01,0.4,-0.3
-3.832e+01,0.24,-0.1
-3.824e+01,0.24,-0.3
-3.816e+01,0.24,-0.3
-3.808e+01,0.2,-0.3
-3.800e+01,0.16,-0.3
-3.792e+01,0.12,-0.1
-3.784e+01,0.16,-0.3
-3.776e+01,0.2,-0.1
-3.768e+01,0.2,-0.3
-3.760e+01,0.16,-0.1
-3.752e+01,0.12,-0.1
-3.744e+01,0.12,-0.1
-3.736e+01,0.16,-0.1
-3.728e+01,0.16,-0.3
-3.720e+01,0.16,-0.3
-3.712e+01,0.12,-0.3
-3.704e+01,0.12,-0.3
-3.696e+01,0.16,-0.3
-3.688e+01,0.16,-0.1
-3.680e+01,0.2,-0.1
-3.672e+01,0.16,-0.1
-3.664e+01,0.12,-0.1
-3.656e+01,0.12,-0.3
-3.648e+01,0.12,-0.1
-3.640e+01,0.16,-0.1
-3.632e+01,0.12,-0.1
-3.624e+01,0.12,-0.1
-3.616e+01,0.08,-0.1
-3.608e+01,0.08,-0.1
-3.600e+01,0.08,-0.1
-3.592e+01,0.08,-0.1
-3.584e+01,0.04,-0.1
-3.576e+01,0.04,-0.1
-3.568e+01,0,-0.1
-3.560e+01,0.08,-0.1
-3.552e+01,0.08,-0.1
-3.544e+01,0.04,0.1
-3.536e+01,0.04,0.1
-3.528e+01,0.04,-0.1
-3.520e+01,0.04,-0.1
-3.512e+01,0.12,-0.1
-3.504e+01,0.08,0.1
-3.496e+01,0.08,-0.1
-3.488e+01,0.08,0.1
-3.480e+01,0.12,0.1
-3.472e+01,0.12,-0.1
-3.464e+01,0.12,0.1
-3.456e+01,0.12,0.1
-3.448e+01,0.08,-0.1
-3.440e+01,0.08,0.1
-3.432e+01,0.08,0.1
-3.424e+01,0.08,0.1
-3.416e+01,0.12,0.1
-3.408e+01,0.12,0.1
-3.400e+01,0.12,0.1
-3.392e+01,0.08,0.1
-3.384e+01,0.08,0.1
-3.376e+01,0.08,0.1
-3.368e+01,0.08,0.1
-3.360e+01,0.08,0.1
-3.352e+01,0.08,0.1
-3.344e+01,0.04,0.1
-3.336e+01,0,0.1
-3.328e+01,0,0.1
-3.320e+01,0.04,0.1
-3.312e+01,0.04,0.1
-3.304e+01,0.04,0.1
-3.296e+01,0,0.1
-3.288e+01,0,0.1
-3.280e+01,0,0.1
-3.272e+01,0,0.3
-3.264e+01,0,0.1
-3.256e+01,0,0.1
-3.248e+01,0.04,0.1
-3.240e+01,0.04,0.1
-3.232e+01,0.04,0.1
-3.224e+01,0.04,0.1
-3.216e+01,0,0.1
-3.208e+01,0,0.3
-3.200e+01,0,0.3
-3.192e+01,0,0.3
-3.184e+01,0,0.1
-3.176e+01,0,0.3
-3.168e+01,0,0.3
-3.160e+01,0,0.3
-3.152e+01,0,0.1
-3.144e+01,0.04,0.3
-3.136e+01,0.08,0.3
-3.128e+01,0.04,0.1
-3.120e+01,0.08,0.3
-3.112e+01,0.04,0.3
-3.104e+01,0.08,0.3
-3.096e+01,0.08,0.3
-3.088e+01,0.04,0.3
-3.080e+01,0,0.1
-3.072e+01,0,0.5
-3.064e+01,0.04,0.3
-3.056e+01,0.04,0.3
-3.048e+01,0.04,0.3
-3.040e+01,0.08,0.3
-3.032e+01,0.04,0.3
-3.024e+01,0,0.3
-3.016e+01,0,0.3
-3.008e+01,0,0.5
-3.000e+01,0,0.3
-2.992e+01,0,0.5
-2.984e+01,0,0.3
-2.976e+01,0.08,0.3
-2.968e+01,0.08,0.3
-2.960e+01,0.04,0.5
-2.952e+01,0,0.3
-2.944e+01,0,0.3
-2.936e+01,0.04,0.5
-2.928e+01,0,0.5
-2.920e+01,0.08,0.3
-2.912e+01,0.08,0.3
-2.904e+01,0.08,0.3
-2.896e+01,0.04,0.5
-2.888e+01,0.04,0.3
-2.880e+01,0.04,0.3
-2.872e+01,0.04,0.5
-2.864e+01,0.04,0.5
-2.856e+01,0.04,0.5
-2.848e+01,0,0.5
-2.840e+01,0,0.5
-2.832e+01,0,0.5
-2.824e+01,0,0.5
-2.816e+01,0,0.5
-2.808e+01,0.04,0.5
-2.800e+01,0.04,0.5
-2.792e+01,0.08,0.5
-2.784e+01,0.04,0.7
-2.776e+01,0.04,0.5
-2.768e+01,0.04,0.5
-2.760e+01,0.04,0.5
-2.752e+01,0.04,0.7
-2.744e+01,0.04,0.7
-2.736e+01,0.04,0.5
-2.728e+01,0,0.5
-2.720e+01,0,0.7
-2.712e+01,0,0.5
-2.704e+01,0,0.5
-2.696e+01,0,0.7
-2.688e+01,0.04,0.5
-2.680e+01,0.04,0.7
-2.672e+01,0.04,0.7
-2.664e+01,0,0.5
-2.656e+01,0.04,0.7
-2.648e+01,0.04,0.7
-2.640e+01,0,0.7
-2.632e+01,0,0.7
-2.624e+01,0,0.7
-2.616e+01,0.04,0.5
-2.608e+01,0.04,0.5
-2.600e+01,0.04,0.5
-2.592e+01,0.04,0.7
-2.584e+01,0,0.7
-2.576e+01,0.04,0.7
-2.568e+01,0.04,0.7
-2.560e+01,0.04,0.7
-2.552e+01,0.04,0.7
-2.544e+01,0.04,0.7
-2.536e+01,0.04,0.7
-2.528e+01,0.04,0.7
-2.520e+01,0,0.7
-2.512e+01,0.04,0.9
-2.504e+01,0.04,0.7
-2.496e+01,0.04,0.7
-2.488e+01,0,0.7
-2.480e+01,0,0.7
-2.472e+01,0.04,0.7
-2.464e+01,0.04,0.7
-2.456e+01,0.04,0.9
-2.448e+01,0.04,0.7
-2.440e+01,0.04,0.7
-2.432e+01,0.04,0.9
-2.424e+01,0,0.7
-2.416e+01,0.04,0.7
-2.408e+01,0,0.7
-2.400e+01,0,0.7
-2.392e+01,0,0.7
-2.384e+01,0.04,0.7
-2.376e+01,0.04,0.7
-2.368e+01,0.08,0.7
-2.360e+01,0.04,0.7
-2.352e+01,0.04,0.7
-2.344e+01,0.04,0.9
-2.336e+01,0,0.9
-2.328e+01,0.04,0.7
-2.320e+01,0,0.7
-2.312e+01,0,0.9
-2.304e+01,0,0.9
-2.296e+01,0,0.9
-2.288e+01,0.04,0.9
-2.280e+01,0.04,0.9
-2.272e+01,0,0.9
-2.264e+01,0,0.9
-2.256e+01,0.04,0.9
-2.248e+01,0,0.9
-2.240e+01,0.04,0.9
-2.232e+01,0,1.1
-2.224e+01,0,0.9
-2.216e+01,0.04,0.9
-2.208e+01,0.08,0.9
-2.200e+01,0.04,0.9
-2.192e+01,0.04,0.9
-2.184e+01,0,0.9
-2.176e+01,0,1.1
-2.168e+01,0,1.1
-2.160e+01,0,0.9
-2.152e+01,0.04,1.1
-2.144e+01,0.04,1.1
-2.136e+01,0.04,0.9
-2.128e+01,0.04,0.9
-2.120e+01,0.04,1.1
-2.112e+01,0.04,0.9
-2.104e+01,0.04,1.1
-2.096e+01,0.08,0.9
-2.088e+01,0.04,1.1
-2.080e+01,0.04,1.1
-2.072e+01,0,1.1
-2.064e+01,0.04,1.1
-2.056e+01,0.12,1.1
-2.048e+01,0.28,1.3
-2.040e+01,0.32,1.1
-2.032e+01,0.28,1.1
-2.024e+01,0.36,1.3
-2.016e+01,0.52,1.1
-2.008e+01,0.64,1.1
-2.000e+01,0.68,1.1
-1.992e+01,1.24,1.1
-1.984e+01,2.24,1.1
-1.976e+01,2.68,1.1
-1.968e+01,2.72,1.1
-1.960e+01,2.44,1.1
-1.952e+01,2.04,1.1
-1.944e+01,1.88,1.1
-1.936e+01,1.72,1.1
-1.928e+01,1.12,1.1
-1.920e+01,0.4,1.1
-1.912e+01,-0.08,1.1
-1.904e+01,0.12,1.1
-1.896e+01,0.56,1.3
-1.888e+01,0.56,1.3
-1.880e+01,0.08,1.1
-1.872e+01,-0.4,1.1
-1.864e+01,-0.4,1.3
-1.856e+01,0.16,1.1
-1.848e+01,0.48,1.3
-1.840e+01,0.24,1.3
-1.832e+01,-0.28,1.3
-1.824e+01,-0.4,1.3
-1.816e+01,0.04,1.3
-1.808e+01,0.48,1.1
-1.800e+01,0.36,1.3
-1.792e+01,-0.12,1.1
-1.784e+01,-0.4,1.3
-1.776e+01,-0.16,1.5
-1.768e+01,0.24,1.3
-1.760e+01,0.36,1.5
-1.752e+01,0.04,1.3
-1.744e+01,-0.24,1.3
-1.736e+01,-0.2,1.3
-1.728e+01,0.08,1.3
-1.720e+01,0.28,1.3
-1.712e+01,0.16,1.3
-1.704e+01,-0.08,1.3
-1.696e+01,-0.16,1.3
-1.688e+01,0,1.5
-1.680e+01,0.16,1.3
-1.672e+01,0.16,1.3
-1.664e+01,0.08,1.3
-1.656e+01,-0.08,1.3
-1.648e+01,-0.04,1.3
-1.640e+01,0.04,1.3
-1.632e+01,0.08,1.5
-1.624e+01,0.08,1.3
-1.616e+01,0,1.5
-1.608e+01,-0.04,1.3
-1.600e+01,-0.04,1.5
-1.592e+01,0,1.5
-1.584e+01,0.12,1.3
-1.576e+01,0.12,1.5
-1.568e+01,0.04,1.3
-1.560e+01,-0.04,1.3
-1.552e+01,-0.08,1.5
-1.544e+01,0.04,1.5
-1.536e+01,0.12,1.5
-1.528e+01,0.08,1.5
-1.520e+01,0,1.5
-1.512e+01,-0.08,1.3
-1.504e+01,0,1.5
-1.496e+01,0.16,1.7
-1.488e+01,0.16,1.5
-1.480e+01,0.08,1.5
-1.472e+01,-0.08,1.5
-1.464e+01,-0.08,1.5
-1.456e+01,0,1.5
-1.448e+01,0.12,1.5
-1.440e+01,0.12,1.5
-1.432e+01,-0.04,1.5
-1.424e+01,-0.04,1.5
-1.416e+01,0.04,1.5
-1.408e+01,0.12,1.5
-1.400e+01,0.08,1.7
-1.392e+01,0.04,1.5
-1.384e+01,-0.04,1.5
-1.376e+01,0.04,1.5
-1.368e+01,0.04,1.5
-1.360e+01,0.12,1.5
-1.352e+01,0.12,1.7
-1.344e+01,0.04,1.5
-1.336e+01,0.04,1.5
-1.328e+01,0.04,1.7
-1.320e+01,0.08,1.7
-1.312e+01,0.12,1.5
-1.304e+01,0.08,1.7
-1.296e+01,0,1.5
-1.288e+01,0.04,1.7
-1.280e+01,0.04,1.7
-1.272e+01,0.08,1.5
-1.264e+01,0.08,1.7
-1.256e+01,0.04,1.7
-1.248e+01,0,1.7
-1.240e+01,0,1.7
-1.232e+01,0.04,1.7
-1.224e+01,0.04,1.7
-1.216e+01,0.08,1.7
-1.208e+01,0,1.9
-1.200e+01,0,1.7
-1.192e+01,0.04,1.7
-1.184e+01,0.04,1.9
-1.176e+01,0.08,1.7
-1.168e+01,0.04,1.7
-1.160e+01,0,1.7
-1.152e+01,0,1.7
-1.144e+01,0.04,1.7
-1.136e+01,0.08,1.7
-1.128e+01,0.08,1.7
-1.120e+01,0.04,1.7
-1.112e+01,0,1.9
-1.104e+01,0.04,1.9
